scoring_date,ACCOUNT_ID,SKU_ID,rank,score,k_recommended,model,generation_ts
2022-09-01,27085,2201,7,2.1944,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087377Z
2022-09-01,27085,16668,8,2.0568,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087383Z
2022-09-01,27085,19253,9,2.0449,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087390Z
2022-09-01,27085,25119,10,2.0112,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087402Z
2022-09-01,27085,18355,11,1.9994,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087409Z
2022-09-01,27347,19088,1,2.6786,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.946453Z
2022-09-01,27347,7651,2,2.4144,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.946460Z
2022-09-01,27347,19341,3,2.0643,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.946467Z
2022-09-01,27347,21973,4,1.5783,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.946476Z
2022-09-01,27347,1416,5,1.4155,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.946483Z
2022-09-01,27347,2201,6,1.2441,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.946489Z
2022-09-01,27347,24880,7,1.1886,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.946496Z
2022-09-01,27347,7038,8,1.0534,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.946503Z
2022-09-01,27468,19088,1,2.2988,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.990223Z
2022-09-01,27468,7038,2,2.1075,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.990230Z
2022-09-01,27468,1416,3,1.5827,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.990236Z
2022-09-01,27468,7651,4,1.4303,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.990243Z
2022-09-01,27811,7038,1,3.3119,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.781906Z
2022-09-01,27811,7026,2,2.0767,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.781913Z
2022-09-01,27811,7634,3,1.7613,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.781920Z
2022-09-01,27811,26567,4,1.3521,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.781927Z
2022-09-01,27811,7651,5,1.2387,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.781934Z
2022-09-01,27811,1416,6,1.1839,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.781940Z
2022-09-01,27811,7030,7,1.1374,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.781947Z
2022-09-01,27811,19088,8,1.0959,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.781954Z
2022-09-01,27811,7476,9,1.0402,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.781961Z
2022-09-01,27891,19088,1,3.6111,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918345Z
2022-09-01,27891,7038,2,3.4468,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918353Z
2022-09-01,27891,19089,3,3.035,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918359Z
2022-09-01,27891,16667,4,2.7407,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918366Z
2022-09-01,27891,19341,5,2.6941,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918374Z
2022-09-01,27891,19399,6,2.6809,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918381Z
2022-09-01,27891,16668,7,2.6467,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918388Z
2022-09-01,27891,17991,8,2.597,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918394Z
2022-09-01,27891,16936,9,2.5899,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918401Z
2022-09-01,27891,14191,10,2.4989,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918407Z
2022-09-01,28025,7038,1,2.5104,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.871085Z
2022-09-01,28025,808,2,1.3153,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.871093Z
2022-09-01,28025,7651,3,1.133,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.871100Z
2022-09-01,28025,810,4,0.8947,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.871108Z
2022-09-01,28034,14191,1,3.7584,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918456Z
2022-09-01,28034,7484,2,3.5495,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918463Z
2022-09-01,28034,19088,3,2.6725,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918469Z
2022-09-01,28034,7476,4,2.6383,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918476Z
2022-09-01,28034,19337,5,2.3591,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918483Z
2022-09-01,28034,19089,6,2.2763,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918490Z
2022-09-01,28034,24116,7,2.2542,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918496Z
2022-09-01,28034,19341,8,2.1524,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918503Z
2022-09-01,28034,16667,9,1.9898,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.918510Z
2022-09-01,28131,19088,1,2.9225,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.127795Z
2022-09-01,28131,7038,2,2.5678,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.127805Z
2022-09-01,28131,19341,3,2.1453,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.127815Z
2022-09-01,28131,7651,4,1.662,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.127826Z
2022-09-01,28131,16936,5,1.29,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.127836Z
2022-09-01,28131,19399,6,1.2316,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.127846Z
2022-09-01,28131,1416,7,1.2145,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.127856Z
2022-09-01,28215,19088,1,3.8749,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.891389Z
2022-09-01,28215,19341,2,3.043,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.891396Z
2022-09-01,28215,24118,3,2.7166,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.891402Z
2022-09-01,28215,7651,4,2.568,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.891409Z
2022-09-01,28215,1416,5,1.7795,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.891416Z
2022-09-01,28215,14622,6,1.6785,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.891422Z
2022-09-01,28215,21973,7,1.2667,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.891429Z
2022-09-01,28282,7651,1,2.4383,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.621898Z
2022-09-01,28282,19088,2,1.7769,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.621910Z
2022-09-01,28282,2201,3,1.2952,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.621921Z
2022-09-01,28282,19341,4,1.2088,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.621932Z
2022-09-01,28331,19337,1,0.5182,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.830460Z
2022-09-01,28331,17952,2,0.3682,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.830467Z
2022-09-01,28331,19086,3,0.1899,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.830474Z
2022-09-01,28331,7475,4,0.1621,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.830480Z
2022-09-01,28493,7651,1,1.9608,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.081549Z
2022-09-01,28493,7038,2,1.1024,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.081555Z
2022-09-01,28493,8101,3,0.7608,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.081562Z
2022-09-01,28493,2201,4,0.623,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.081569Z
2022-09-01,28533,19399,1,3.3101,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.613367Z
2022-09-01,28533,16936,2,2.991,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.613375Z
2022-09-01,28533,17991,3,2.9171,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.613385Z
2022-09-01,28533,24932,4,1.9449,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.613393Z
2022-09-01,28533,25689,5,1.9361,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.613401Z
2022-09-01,28533,26527,6,1.8577,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.613410Z
2022-09-01,28821,7038,1,3.5949,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.027433Z
2022-09-01,28821,7651,2,2.9066,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.027439Z
2022-09-01,28821,19088,3,1.7667,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.027446Z
2022-09-01,28821,24880,4,1.7567,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.027453Z
2022-09-01,28821,19341,5,1.4782,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.027459Z
2022-09-01,28851,23902,1,3.6561,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785435Z
2022-09-01,28851,19086,2,2.8923,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785444Z
2022-09-01,28851,1416,3,2.4607,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785453Z
2022-09-01,28851,7475,4,2.3351,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785463Z
2022-09-01,28851,23903,5,2.2861,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785472Z
2022-09-01,28851,19337,6,2.1222,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785482Z
2022-09-01,28851,1418,7,1.9188,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785491Z
2022-09-01,28851,16137,8,1.725,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785501Z
2022-09-01,28851,19336,9,1.7239,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785510Z
2022-09-01,28851,21973,10,1.7212,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785519Z
2022-09-01,28851,25979,11,1.6814,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785529Z
2022-09-01,28851,24118,12,1.5588,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785538Z
2022-09-01,29296,7651,1,1.6663,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.694536Z
2022-09-01,29296,2201,2,1.1719,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.694551Z
2022-09-01,29296,7038,3,1.0074,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.694566Z
2022-09-01,29296,24932,4,0.6057,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.694578Z
2022-09-01,29482,19088,1,3.3086,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.927356Z
2022-09-01,29482,19341,2,2.8295,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.927362Z
2022-09-01,29482,7475,3,2.0891,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.927369Z
2022-09-01,29482,7476,4,1.8174,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.927376Z
2022-09-01,29482,7651,5,1.7759,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.927382Z
2022-09-01,29482,14622,6,1.6141,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.927389Z
2022-09-01,29482,1416,7,1.5349,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.927396Z
2022-09-01,29482,19086,8,1.4721,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.927402Z
2022-09-01,29482,2201,9,1.2442,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.927409Z
2022-09-01,29482,7484,10,0.9743,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.927415Z
2022-09-01,29482,19337,11,0.9402,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.927422Z
2022-09-01,29482,25979,12,0.886,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.927429Z
2022-09-01,29629,7651,1,0.8114,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.983076Z
2022-09-01,29629,21973,2,0.7736,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.983083Z
2022-09-01,29629,19086,3,0.6268,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.983089Z
2022-09-01,29790,21973,1,2.1335,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087458Z
2022-09-01,29790,23902,2,2.041,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087465Z
2022-09-01,29790,19336,3,1.844,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087472Z
2022-09-01,29790,1483,4,1.1674,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087478Z
2022-09-01,29790,23903,5,1.1097,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087485Z
2022-09-01,29790,13953,6,1.1053,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087491Z
2022-09-01,29790,16137,7,0.7701,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087498Z
2022-09-01,29790,691,8,0.6712,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.087505Z
2022-09-01,29964,7038,1,2.8531,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.886170Z
2022-09-01,29964,7026,2,2.7994,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.886180Z
2022-09-01,29964,7651,3,2.4099,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.886188Z
2022-09-01,29964,23902,4,1.9436,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.886195Z
2022-09-01,29964,2201,5,1.6401,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.886203Z
2022-09-01,29964,14191,6,1.0993,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.886210Z
2022-09-01,29964,25686,7,0.9652,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.886216Z
2022-09-01,29964,808,8,0.6323,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.886223Z
2022-09-01,29964,1416,9,0.5963,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.886230Z
2022-09-01,30773,7038,1,4.0224,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.736255Z
2022-09-01,30773,19088,2,3.7296,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.736265Z
2022-09-01,30773,24880,3,3.5391,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.736275Z
2022-09-01,30773,26567,4,3.2799,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.736285Z
2022-09-01,30773,7651,5,3.2171,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.736295Z
2022-09-01,30773,19341,6,2.9151,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.736304Z
2022-09-01,30773,24118,7,2.6434,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.736314Z
2022-09-01,30773,21973,8,2.5634,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.736323Z
2022-09-01,30773,21972,9,2.5519,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.736333Z
2022-09-01,30773,19089,10,2.5232,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.736342Z
2022-09-01,30798,19088,1,4.4794,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.680835Z
2022-09-01,30798,19341,2,3.8534,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.680845Z
2022-09-01,30798,7038,3,2.8846,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.680855Z
2022-09-01,30798,7651,4,2.1411,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.680866Z
2022-09-01,30798,14622,5,2.071,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.680876Z
2022-09-01,30798,24880,6,1.6324,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.680886Z
2022-09-01,30798,1416,7,1.2794,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.680896Z
2022-09-01,30798,2201,8,1.1803,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.680906Z
2022-09-01,30997,7038,1,5.0695,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012382Z
2022-09-01,30997,7026,2,4.5416,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012389Z
2022-09-01,30997,19086,3,3.7126,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012396Z
2022-09-01,30997,24880,4,3.6803,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012403Z
2022-09-01,30997,811,5,3.3653,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012409Z
2022-09-01,30997,21967,6,3.2332,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012416Z
2022-09-01,30997,808,7,3.0055,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012422Z
2022-09-01,30997,25033,8,2.8358,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012429Z
2022-09-01,30997,19337,9,2.7695,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012435Z
2022-09-01,30997,13952,10,2.7682,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012442Z
2022-09-01,31058,7038,1,3.1466,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.897831Z
2022-09-01,31058,19088,2,2.2941,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.897838Z
2022-09-01,31058,19341,3,1.6224,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.897845Z
2022-09-01,31058,7026,4,1.5659,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.897851Z
2022-09-01,31248,19088,1,3.186,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.904001Z
2022-09-01,31248,7038,2,3.1448,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.904008Z
2022-09-01,31248,19341,3,2.6045,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.904015Z
2022-09-01,31248,7651,4,2.5575,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.904024Z
2022-09-01,31248,7026,5,2.2503,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.904031Z
2022-09-01,31248,24880,6,2.1163,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.904038Z
2022-09-01,31248,2201,7,1.7781,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.904044Z
2022-09-01,31248,7634,8,1.6857,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.904051Z
2022-09-01,31315,7026,1,4.7426,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.131664Z
2022-09-01,31315,19086,2,4.6358,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.131672Z
2022-09-01,31315,19337,3,4.5388,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.131679Z
2022-09-01,31315,14191,4,4.5268,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.131686Z
2022-09-01,31315,7484,5,4.3182,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.131693Z
2022-09-01,31315,7475,6,3.9704,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.131699Z
2022-09-01,31315,811,7,3.7501,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.131706Z
2022-09-01,31315,24880,8,3.3632,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.131713Z
2022-09-01,31315,808,9,3.1004,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.131719Z
2022-09-01,31315,24116,10,2.8326,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.131726Z
2022-09-01,31315,816,11,2.5606,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.131733Z
2022-09-01,31315,810,12,2.4425,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.131739Z
2022-09-01,31538,7651,1,2.1806,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.760065Z
2022-09-01,31538,1416,2,1.6382,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.760072Z
2022-09-01,31538,19086,3,1.4427,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.760079Z
2022-09-01,31538,21973,4,1.3207,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.760085Z
2022-09-01,31538,1422,5,1.2998,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.760092Z
2022-09-01,31538,19336,6,1.273,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.760099Z
2022-09-01,31627,7038,1,4.3126,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.879681Z
2022-09-01,31627,16667,2,3.5864,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.879687Z
2022-09-01,31627,16668,3,3.2984,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.879694Z
2022-09-01,31627,7651,4,3.0807,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.879701Z
2022-09-01,31627,19088,5,3.0796,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.879708Z
2022-09-01,31627,19253,6,2.9589,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.879714Z
2022-09-01,31711,21973,1,3.2445,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.662362Z
2022-09-01,31711,19088,2,3.0666,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.662369Z
2022-09-01,31711,19336,3,2.6667,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.662375Z
2022-09-01,31711,19341,4,2.5717,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.662382Z
2022-09-01,31711,1483,5,2.158,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.662389Z
2022-09-01,31711,13953,6,1.6466,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.662395Z
2022-09-01,31765,24880,1,4.1372,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.795401Z
2022-09-01,31765,19086,2,3.6306,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.795408Z
2022-09-01,31765,811,3,3.3715,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.795415Z
2022-09-01,31765,16667,4,3.3133,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.795421Z
2022-09-01,31765,19337,5,3.2005,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.795431Z
2022-09-01,31765,16668,6,3.1863,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.795438Z
2022-09-01,31765,19253,7,2.9867,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.795447Z
2022-09-01,31765,808,8,2.9302,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.795457Z
2022-09-01,31765,7038,9,2.8135,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.795465Z
2022-09-01,31765,7475,10,2.7902,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.795474Z
2022-09-01,31765,7026,11,2.7199,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.795481Z
2022-09-01,31765,26567,12,2.3483,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.795487Z
2022-09-01,32182,19399,1,1.786,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.613467Z
2022-09-01,32182,19337,2,1.7603,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.613475Z
2022-09-01,32182,16936,3,1.7437,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.613482Z
2022-09-01,32182,7475,4,1.7327,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.613489Z
2022-09-01,32182,24880,5,1.6928,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.613496Z
2022-09-01,32182,17991,6,1.5477,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.613507Z
2022-09-01,32182,19086,7,1.4984,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.613515Z
2022-09-01,32182,26567,8,1.4328,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.613522Z
2022-09-01,32182,24932,9,1.362,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.613529Z
2022-09-01,32182,7484,10,1.3069,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.613536Z
2022-09-01,32187,7026,1,2.4612,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.873097Z
2022-09-01,32187,19088,2,2.2243,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.873104Z
2022-09-01,32187,19341,3,1.6002,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.873111Z
2022-09-01,32187,7651,4,0.9825,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.873117Z
2022-09-01,32187,2201,5,0.9463,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.873124Z
2022-09-01,32187,23902,6,0.8273,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.873131Z
2022-09-01,32263,19088,1,3.8545,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.891476Z
2022-09-01,32263,7026,2,3.5458,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.891483Z
2022-09-01,32263,19341,3,2.7473,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.891490Z
2022-09-01,32263,7651,4,2.4283,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.891497Z
2022-09-01,32263,7038,5,2.0897,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.891504Z
